Lustenau	47.42642	9.65851	22821
Linz	48.30639	14.28611	204846
Klosterneuburg	48.30521	16.32522	15614
Klagenfurt am Wörthersee	46.62472	14.30528	100316
Innsbruck	47.26266	11.39454	132493
Innere Stadt	48.20906	16.37135	16450
Penzing	48.20000	16.26667	98176
Hötting	47.26815	11.36868	35043
Hohenems	47.36121	9.68694	16317
Hietzing	48.18623	16.29650	54265
Hernals	48.22544	16.30871	57546
Graz	47.06733	15.44197	303270
Fünfhaus	48.19596	16.31830	76396
Floridsdorf	48.25000	16.40000	162779
Feldkirch	47.23645	9.59734	33420
Essling	48.21289	16.52442	21200
Eisenzicken	47.27603	16.25908	54353
Eggenberg	47.07000	15.39871	20511
Dornbirn	47.41427	9.74195	49278
Bregenz	47.50311	9.74710	29806
Bludenz	47.15476	9.82255	15102
Baden	48.00543	16.23264	26286
Aspern	48.21806	16.48306	50687
Ansfelden	48.20969	14.29004	18251
Amstetten	48.12290	14.87206	15559
Favoriten	48.16116	16.38233	201882
Donaustadt	48.23330	16.46002	187007
Jakomini	47.05441	15.44984	32912
Lend	47.08256	15.41589	31147
Geidorf	47.08393	15.44400	24767
Sankt Leonhard	47.06924	15.45784	15853
Andritz	47.11387	15.42348	19020
Gries	47.06236	15.42421	29363
Währing	48.22611	16.34484	51402
Landstraße	48.20190	16.38792	98389
Margareten	48.18550	16.35373	54412
Mariahilf	48.19571	16.35215	31381
Neubau	48.20172	16.34715	31521
Josefstadt	48.21243	16.34549	24499
Alsergrund	48.22321	16.35506	41645
Brigittenau	48.24275	16.37551	86967
Whyalla	-33.03268	137.56483	20880
Scarborough	-31.89578	115.76431	17605
Rockingham	-32.27682	115.72978	15312
Port Hedland	-20.31215	118.61059	15298
Perth	-31.95224	115.86140	2384371
Mount Isa	-20.72523	139.49727	18317
Mount Barker	-35.06667	138.86667	21554
Morphett Vale	-35.13333	138.51667	24002
Mandurah	-32.52690	115.72170	107643
Kwinana	-32.23013	115.78128	30433
Kalgoorlie	-30.74614	121.47420	29072
Gosnells	-32.08100	116.00540	21149
Geraldton	-28.77897	114.61459	38595
Gawler	-34.60251	138.74902	20006
Darwin	-12.46113	130.84185	139902
Byford	-32.22099	116.00900	18878
Busselton	-33.65249	115.34550	27233
Bunbury	-33.32711	115.64137	76452
Australind	-33.27920	115.71504	15988
Alice Springs	-23.69748	133.88362	25912
Albany	-35.02692	117.88369	35053
Adelaide	-34.92866	138.59863	1469163
Yarraville	-37.81667	144.90000	15636
Wollert	-37.58333	145.03333	24407
Wodonga	-36.12179	146.88809	38949
Wheelers Hill	-37.90000	145.18333	20652
Westmead	-33.80383	150.98768	17835
Werribee	-37.90000	144.66667	50027
Warwick	-28.21901	152.03438	15380
Warrnambool	-38.38176	142.48799	32894
Warragul	-38.15912	145.93118	19856
Wantirna South	-37.88333	145.21667	20754
Wangaratta	-36.35846	146.32056	29808
Wallan	-37.41625	144.97859	15004
Wahroonga	-33.71816	151.11561	17652
Upper Coomera	-27.87683	153.28572	24956
Tuggeranong	-35.41647	149.06954	89461
Truganina	-37.81667	144.75000	36305
Traralgon	-38.19528	146.54150	26907
Townsville	-19.26639	146.80569	201313
Torquay	-38.33085	144.32638	18534
Toowoomba	-27.56056	151.95386	142163
Thornbury	-37.75819	145.00583	19005
Thomastown	-37.68333	145.01667	20234
Templestowe	-37.75405	145.14864	16966
Tarneit	-37.83634	144.65952	56370
Taree	-31.91099	152.45387	16359
Tamworth	-31.09048	150.92905	43874
Sydney	-33.86785	151.20732	5638830
Surry Hills	-33.88374	151.21282	15828
Surfers Paradise	-28.00274	153.42999	31073
Sunbury	-37.57742	144.72607	38851
Strathfield	-33.88096	151.07986	25769
Springvale	-37.94853	145.15274	22174
South Yarra	-37.83834	144.99149	25237
Southport	-27.96724	153.39796	32965
Shepparton	-36.38047	145.39867	32067
Seven Hills	-33.78333	150.93333	19196
Seaford	-38.10000	145.13333	17215
Saint Kilda	-37.86760	144.98099	19490
Saint Ives	-33.72976	151.15977	18384
Saint Albans	-37.73333	144.80000	35091
Ryde	-33.81880	151.10620	26385
Rowville	-37.93333	145.23333	33571
Rockhampton	-23.38032	150.50595	81021
Rockdale	-33.95000	151.13333	15436
Ringwood	-37.81667	145.23333	19144
Richmond	-37.81819	145.00176	28587
Reservoir	-37.71667	145.00000	51096
Quakers Hill	-33.73333	150.88333	26904
Preston	-37.75000	145.01667	33790
Port Melbourne	-37.83961	144.94228	17633
Port Macquarie	-31.43084	152.90894	51965
Point Cook	-37.91482	144.75088	66781
Pascoe Vale	-37.73333	144.93333	18171
Palm Beach	-28.11694	153.46584	15205
Pakenham	-38.07018	145.47411	54118
Orange	-33.28397	149.10018	41920
Officer	-38.05916	145.40947	18503
North Melbourne	-37.79798	144.94512	15395
Northcote	-37.76667	145.00000	25276
Noble Park	-37.96667	145.16667	30921
Newcastle	-32.92953	151.78010	508437
Nerang	-27.98941	153.33633	16739
Narre Warren	-38.03333	145.30000	27689
Narangba	-27.20338	152.95923	20910
Muswellbrook	-32.26118	150.89009	16000
Mulgrave	-37.92845	145.17708	19889
Mount Waverley	-37.87709	145.12939	35340
Mount Martha	-38.26667	145.01667	19846
Mount Gambier	-37.83180	140.77919	25591
Mount Eliza	-38.18333	145.08333	18734
Mount Druitt	-33.76667	150.81667	16682
Mosman	-33.83902	151.23956	27844
Mornington	-38.21792	145.03876	25759
Morayfield	-27.10876	152.94907	21221
South Morang	-37.65000	145.10000	24989
Mooroolbark	-37.78247	145.31682	23059
Moonee Ponds	-37.76667	144.91667	16224
Mitcham	-37.81667	145.20000	16795
Miranda	-34.03857	151.10005	15111
Mill Park	-37.66667	145.06667	28712
Mildura	-34.18551	142.16251	34565
Merrylands	-33.83333	150.98333	29508
Mernda	-37.60075	145.09555	23369
Melbourne	-37.81400	144.96332	5435590
Mascot	-33.92598	151.19347	15985
Maryborough	-25.54073	152.70493	27489
Marrickville	-33.90741	151.15546	26140
Maroubra	-33.95000	151.23333	30224
Manly	-33.79798	151.28826	16170
Maitland	-32.73308	151.55740	89597
Mackay	-21.15345	149.16554	84333
Liverpool	-33.91938	150.92588	31078
Lilydale	-37.75000	145.35000	17348
Lidcombe	-33.86436	151.03970	19791
Launceston	-41.43876	147.13467	90953
Lara	-38.02388	144.40617	15919
Langwarrin	-38.16667	145.16667	22146
Lalor	-37.66667	145.01667	23219
Lakemba	-33.91972	151.07592	16921
Kogarah	-33.96810	151.13564	16416
Keysborough	-37.99116	145.17385	30018
Kew	-37.80639	145.03086	24499
Kensington	-33.92019	151.22241	15021
Horsham	-36.71131	142.19981	16985
Hornsby	-33.70244	151.09931	22462
Hobart	-42.87936	147.32941	254930
Hawthorn South	-37.83290	145.03670	21177
Hawthorn	-37.81992	145.03580	22322
Hampton Park	-38.03333	145.25000	26082
Gympie	-26.18979	152.66499	22424
Griffith	-34.28853	146.05093	20569
Greenvale	-37.63333	144.86667	21274
Greensborough	-37.70462	145.10302	21070
Granville	-33.84060	151.00748	16716
Grafton	-29.68104	152.93394	19255
Goulburn	-34.75155	149.72086	24565
Gold Coast	-28.00029	153.43088	640778
Glen Waverley	-37.87811	145.16476	42642
Glenroy	-37.70000	144.93333	23792
Glen Iris	-37.86667	145.06667	26131
Glenferrie	-37.83333	145.05000	21177
Gladstone	-23.84852	151.25775	45185
Geelong	-38.14711	144.36069	282809
Frankston East	-38.13333	145.13333	34457
Frankston	-38.14458	145.12291	37331
Footscray	-37.80000	144.90000	17131
Fairfield	-33.86667	150.95000	17932
Essendon	-37.74981	144.91090	21240
Epping	-37.65000	145.03333	33489
Epping	-33.77271	151.08184	23435
Engadine	-34.06564	151.01266	17141
Eltham	-37.73333	145.15000	18847
Eight Mile Plains	-27.58333	153.10000	15364
Echuca	-36.14057	144.75185	15056
Eastwood	-33.79176	151.08057	17792
Earlwood	-33.92090	151.12506	17592
Dubbo	-32.24295	148.60484	43516
Doreen	-37.60000	145.15000	27122
Doncaster East	-37.78761	145.14888	30926
Doncaster	-37.78828	145.12373	25020
Devonport	-41.17695	146.35152	26150
Deer Park	-37.76722	144.76657	18145
Deception Bay	-27.19354	153.02631	19539
Dandenong	-37.98333	145.20000	30127
Croydon	-37.80000	145.28333	26502
Cronulla	-34.06251	151.14961	17703
Cranbourne	-38.11342	145.28326	21281
Craigieburn	-37.60000	144.95000	65178
Corio	-38.08333	144.38333	15215
Coorparoo	-27.49325	153.05826	15965
Coogee	-33.92050	151.25522	15333
Coffs Harbour	-30.29626	153.11351	78759
Coburg	-37.75000	144.96667	26574
Clayton	-37.91667	145.11667	18988
Wollongong	-34.42400	150.89345	280153
Chatswood	-33.80000	151.18333	25140
Cessnock	-32.83211	151.35623	23211
Caulfield North	-37.87390	145.02485	16903
Castle Hill	-33.73333	151.00000	39284
Carrum Downs	-38.09968	145.17248	21976
Carnegie	-37.89359	145.05534	17909
Carlton	-37.80000	144.96667	16055
Carlingford	-33.78269	151.04888	24131
Capalaba	-27.54333	153.20287	18002
Canberra	-35.28346	149.12807	367752
Camberwell	-37.84205	145.06940	21965
Caloundra	-26.80346	153.12195	96305
Cairns	-16.92366	145.76613	153075
Caboolture	-27.08465	152.95110	26341
Burwood	-33.88333	151.10000	18224
Burnie	-41.05584	145.90375	20417
Bundaberg	-24.86621	152.34790	73747
Buderim	-26.68443	153.05705	28774
Brunswick	-37.76667	144.96667	24896
Broken Hill	-31.96520	141.45120	17456
Brisbane	-27.46794	153.02809	2780063
Brighton	-37.90561	145.00279	23252
Boronia	-37.86667	145.28333	23607
Blacktown	-33.76667	150.91667	46942
Bexley	-33.95000	151.11667	19664
Berwick	-38.03333	145.35000	50298
Bentleigh East	-37.91928	145.05301	30159
Bentleigh	-37.91806	145.03544	17921
Bendigo	-36.75818	144.28024	103034
Baulkham Hills	-33.75881	150.99292	36792
Bathurst	-33.41665	149.58060	36230
Batemans Bay	-35.70658	150.17541	17519
Banora Point	-28.21298	153.53634	15868
Bankstown	-33.91667	151.03333	34933
Ballarat	-37.56622	143.84957	111973
Bairnsdale	-37.82289	147.61041	17666
Bacchus Marsh	-37.67268	144.43829	24717
Auburn	-33.85000	151.03333	37245
Ashfield	-33.88834	151.12274	23749
Ascot Vale	-37.77988	144.92276	15197
Armidale	-30.50123	151.66553	21312
Albany Creek	-27.35364	152.96848	15532
Maroochydore	-26.66008	153.09953	18342
Cheltenham	-37.96944	145.04806	23992
Randwick	-33.91439	151.24895	28943
Dee Why	-33.75110	151.28886	21145
Umina Beach	-33.52314	151.31325	16413
Palmerston	-12.48602	130.98330	33695
Hervey Bay	-25.28762	152.76936	52230
Blue Mountains	-33.71331	150.33065	78121
Sydney Central Business District	-33.86482	151.20773	25654
Karratha	-20.73765	116.84629	17013
Kingsford	-33.92399	151.22749	15338
Springfield Lakes	-27.66757	152.92488	15081
Bracken Ridge	-27.31710	153.03097	16701
Kallangur	-27.25204	152.99226	20222
North Lakes	-27.22426	153.02075	21260
The Gap	-27.44187	152.93861	16371
Pittwater	-33.66623	151.30171	63482
Caroline Springs	-37.74124	144.73631	24488
Hoppers Crossing	-37.88264	144.70030	37216
Logan City	-27.63917	153.10944	345098
Carindale	-27.50578	153.10236	15418
Parramatta	-33.81780	151.00348	30211
Ferntree Gully	-37.88461	145.29539	27398
Adelaide Hills	-34.91119	138.70735	72260
Canning Vale	-32.05799	115.91814	34504
Glenmore Park	-33.79068	150.66930	22863
Southbank	-37.82280	144.96434	22631
Docklands	-37.81490	144.95052	15495
Helensvale	-27.91828	153.33275	16839
Elwood	-37.88214	144.98215	15153
Burwood	-37.84978	145.11901	15147
Balwyn North	-37.79086	145.09386	21302
Malvern East	-37.87397	145.04253	22296
Brighton East	-37.90232	145.01734	16757
Redbank Plains	-27.64613	152.85965	19094
Labrador	-27.94402	153.39815	18326
St Albans	-37.74496	144.80049	37629
Central Coast	-33.42979	151.37144	346596
Endeavour Hills	-37.97695	145.25866	24455
Kellyville	-33.71028	150.95095	27676
Taylors Lakes	-37.69863	144.78631	15174
Cherrybrook	-33.72197	151.04607	18588
Roxburgh Park	-37.62581	144.92555	24129
Prestons	-33.94185	150.87170	15312
Wyndham Vale	-37.89138	144.62368	20518
Ballajura	-31.84062	115.89549	18459
Willetton	-32.05251	115.88782	19262
Glenwood	-33.73333	150.93284	16040
Cabramatta	-33.89743	150.93446	21634
Campsie	-33.91250	151.10279	24487
Casula	-33.95222	150.89949	15695
Cranebrook	-33.70610	150.70940	15649
Greenacre	-33.90034	151.05563	24361
Greystanes	-33.82346	150.94607	23511
Ellenbrook	-31.76737	115.96936	24668
Alexandra Hills	-27.53221	153.22889	16043
Calamvale	-27.62329	153.04785	16927
Yagoona	-33.90490	151.01996	17908
Highton	-38.17058	144.31140	18388
Pacific Pines	-27.93994	153.31436	16605
Robina	-28.07071	153.39329	23140
Paralowie	-34.75705	138.60819	16530
Baldivis	-32.32889	115.83047	37697
Dianella	-31.88822	115.87186	24169
Duncraig	-31.83291	115.77590	15982
Morley	-31.88775	115.90990	22539
Thornlie	-32.06003	115.95500	23665
Landsdale	-31.80750	115.86599	15401
Punchbowl	-33.92893	151.05111	20174
Parafield Gardens	-34.78254	138.61077	16872
Hillside	-37.69047	144.74172	17331
St Clair	-33.79728	150.78470	19856
Kirwan	-19.30323	146.72531	21034
Bundoora	-37.69825	145.05967	28068
Forest Lake	-27.62563	152.96883	22581
Sunnybank Hills	-27.61025	153.05388	17842
Rochedale South	-27.59521	153.12332	15073
Keilor East	-37.73261	144.86504	15078
Cranbourne East	-38.11531	145.29814	24679
Cranbourne North	-38.07758	145.29871	24683
Cranbourne West	-38.09650	145.26707	19969
Narre Warren South	-38.04369	145.29230	30909
Dandenong North	-37.96649	145.20810	22550
Frankston South	-38.16604	145.13643	18801
Sunshine West	-37.79117	144.81637	18552
Altona Meadows	-37.88413	144.78367	18479
Taylors Hill	-37.70988	144.75483	15419
Hurstville	-33.96770	151.10149	29744
West Pennant Hills	-33.74570	151.04764	16162
City of Port Phillip	-37.83382	144.93834	112669
Sunshine Coast	-26.65682	153.07955	398840
Melbourne City Centre	-37.81501	144.96657	60057
Adelaide city centre	-34.92873	138.60334	19820
Wollongong city centre	-34.42790	150.89268	19108
Tanki Leendert	12.53914	-70.02004	21500
Santa Cruz	12.50953	-69.98094	15236
Oranjestad	12.52398	-70.02703	29998
Noord	12.56596	-70.03198	24193
Mariehamn	60.09726	19.93481	10682
Əhmədbəyli	39.88074	48.39158	17242
Shusha	39.76006	46.74989	19400
Salyan	39.59621	48.98479	36555
Saatlı	39.93214	48.36892	20300
Nehram	39.11597	45.46168	17200
Neftçala	39.37680	49.24700	18661
Naxçıvan	39.20889	45.41222	97200
Lerik	38.77388	48.41497	87000
Lankaran	38.75428	48.85062	89300
Imishli	39.87095	48.05995	34178
Fuzuli	39.60094	47.14529	25100
Jalilabad	39.20963	48.49186	36259
Pushkino	39.45833	48.54500	18182
Beylagan	39.77556	47.61861	15599
Astara	38.45598	48.87498	15190
Şirvan	39.93778	48.92900	70220
Aghdam	39.99096	46.92736	37700
Zaqatala	41.63160	46.64479	32171
Zabrat	40.47746	49.94174	21396
Yevlakh	40.61832	47.15014	127400
Goygol	40.58584	46.31890	19800
Xaçmaz	41.46426	48.80565	67600
Ujar	40.51902	47.65423	15741
Tartar	40.34201	46.93161	20400
Sumgayit	40.58972	49.66861	427000
Siyazan	41.07811	49.11564	25900
Qaraçuxur	40.39667	49.97361	87349
Saray	40.53299	49.71681	37800
Shamkhir	40.82975	46.01780	41300
Shamakhi	40.63141	48.64137	40300
Sheki	41.19194	47.17056	68400
Sabunçu	40.44250	49.94806	20996
Sabirabad	40.00869	48.47701	30612
Qusar	41.42750	48.43020	16022
Quba	41.36108	48.51341	22405
Hacıqabul	40.03874	48.94286	23102
Gazakh	41.09246	45.36561	20800
Haji Zeynalabdin	40.62333	49.55861	29900
Mingachevir	40.76422	47.06227	106048
Maştağa	40.52983	50.00616	40092
Mardakan	40.49182	50.14292	15267
Lokbatan	40.32560	49.73376	30694
Kyurdarmir	40.34257	48.15649	19088
Govlar	40.94595	45.73175	15600
Gobu	40.40472	49.71306	17600
Khirdalan	40.44808	49.75502	196200
Ismayilli	40.78485	48.15141	27500
Yeni Suraxanı	40.43026	50.03598	16127
Göyçay	40.65055	47.74219	42500
Hövsan	40.37444	50.08528	36293
Hokmali	40.43111	49.73722	17300
Ganja	40.68157	46.36134	330663
Jorat	40.57176	49.70509	18500
Divichibazar	41.20117	48.98712	23248
Buzovna	40.51903	50.11438	24795
Biny Selo	40.45076	50.08686	24596
Barda	40.37577	47.12619	41600
Bilajari	40.44440	49.80566	42194
Baku	40.37767	49.89201	2351300
Amirdzhan	40.42639	49.98361	28203
Aghsu	40.57028	48.40087	22300
Ağdaş	40.64699	47.47380	23528
Aghjabadi	40.05015	47.45937	41200
Bakıxanov	40.41894	49.96693	66686
Mehdiabad	40.49691	49.85170	20500
Zenica	44.20169	17.90397	164423
Visoko	43.98889	18.17806	17890
Velika Kladuša	45.18497	15.80579	19330
Tuzla	44.53842	18.66709	142486
Trebinje	42.71197	18.34362	33178
Travnik	44.22637	17.66583	31127
Sarajevo	43.84864	18.35644	696731
Prijedor	44.97991	16.71401	36347
Mostar	43.34333	17.80806	104518
Lukavac	44.54245	18.52618	44520
Ilidža	43.83148	18.30697	71277
Gradačac	44.87851	18.42764	15659
Gračanica	44.70307	18.31010	15758
Goražde	43.66795	18.97564	17650
Doboj	44.73179	18.08698	27235
Cazin	44.96694	15.94306	21741
Bugojno	44.05722	17.45083	41378
Brčko	44.87162	18.81630	38968
Bosanska Krupa	44.88250	16.15139	15193
Bijeljina	44.75874	19.21437	37692
Bihać	44.81694	15.87083	75641
Banja Luka	44.77879	17.20629	221106
Konjic	43.65126	17.96082	15950
Bridgetown	13.10732	-59.62021	98511
Thākurgaon	26.03097	88.46989	71096
Teknāf	20.85829	92.29773	40557
Tungi	23.89154	90.40232	337579
Sylhet	24.89904	91.87198	237000
Dohār	23.59311	90.14251	45543
Sunāmganj	25.06889	91.40243	74570
Jamālpur	24.91965	89.94812	167900
Shibganj	25.00146	89.32266	378701
Shibganj	24.68501	88.15638	35961
Sātkhira	22.70817	89.07185	128918
Sirajganj	24.45771	89.70802	127481
Netrakona	24.88352	90.72898	79016
Narsingdi	23.92298	90.71768	281080
Sandwīp	22.51409	91.45491	52152
Shāhzādpur	24.17687	89.59880	102420
Rāmganj	23.10060	90.84989	55241
Rajshahi	24.37400	88.60114	763580
Pirojpur	22.57965	89.97521	54418
Panchagarh	26.33338	88.55777	48531
Patiya	22.29543	91.97900	51360
Parbatipur	25.66369	88.93093	48020
Narayanganj	23.61352	90.50298	223622
Nālchiti	22.63696	90.27195	38703
Nāgarpur	24.05783	89.87696	238422
Nageswari	25.96817	89.69153	49425
Mymensingh	24.75636	90.40646	225126
Muktāgācha	24.76484	90.25698	24684
Mirzāpur	24.10287	90.09841	41137
Maulavi Bāzār	24.48888	91.77075	57441
Morrelgonj	22.45566	89.85584	31647
Mehendiganj	22.82257	90.52859	39424
Mathba	22.28616	89.95883	29760
Lalmonirhat	25.91719	89.44595	65127
Lākshām	23.24018	91.12143	82290
Comilla	23.46186	91.18503	634654
Rangpur	25.74664	89.25166	1031388
Kushtia	23.90280	89.11943	135724
Kālīganj	23.40964	89.13801	45631
Jhingergācha	23.11134	89.09061	41957
Joypur Hāt	25.10147	89.02734	73068
Ishwardi	24.12858	89.06573	81995
Habiganj	24.38044	91.41299	88760
Gaurnadi	22.97372	90.22376	40519
Gafargaon	24.43200	90.55850	34177
Feni	23.01440	91.39660	84028
Rāipur	23.03910	90.76808	64652
Sarankhola	22.31006	89.79113	36470
Ramna Maidan	23.73333	90.40000	143677
Dhaka	23.71040	90.40744	10356500
Chilmāri	25.55613	89.67097	49736
Chhāgalnāiya	23.02475	91.51091	39335
Lālmohan	22.33774	90.73708	42220
Khagrachhari	23.10787	91.97007	50364
Chhātak	25.03852	91.66958	39218
Bhātpāra Abhaynagar	23.01472	89.43936	42653
Bherāmāra	24.02452	88.99234	38159
Bhairab Bāzār	24.05240	90.97640	105457
Bāndarban	22.19534	92.21946	495272
Kālia	23.04300	89.63094	40492
Baniachang	24.51863	91.35787	37807
Bājitpur	24.21623	90.95002	34560
Bagerhat	22.65657	89.79123	266388
Badarganj	25.67419	89.05377	32600
Narail	23.15509	89.49515	55112
Tungipara	22.89983	89.90326	114482
Sonārgaon	23.65000	90.61667	130000
Shāhbāzpur Town	24.05296	91.17193	29757
Sarishābāri	24.75127	89.83126	81325
Sakhipur	24.31988	90.16943	40869
Raojān	22.53511	91.91919	25708
Phultala	22.71673	89.51194	37985
Pālang	23.21824	90.35076	67652
Pār Naogaon	24.80418	88.94875	192464
Nagar Naluākot	24.15608	90.77280	273000
Nabīnagar	23.88791	90.96792	31671
Mohammadpur	24.89843	88.52844	527571
Mātuail	23.71211	90.45983	34310
Maijdi	22.86667	91.10000	132185
Lakshmīpur	22.94430	90.83005	61703
Kesabpur	22.90725	89.21954	30926
Kafrul	23.78822	90.37359	339734
Gazipur	23.99844	90.42234	2674697
Hājīganj	23.25191	90.85508	44343
Gopālganj	23.22348	90.06041	51346
Farīdpur	23.60612	89.84064	112187
Dukuria	23.71095	90.37414	37894
Dohazāri	22.16385	92.07333	40147
Dinajpur	25.62745	88.63779	206234
Uttar Char Fasson	22.22647	90.71275	48305
Chattogram	22.33840	91.83168	3920222
Char Bhadrāsan	23.30916	90.22698	34423
Charāmaddi	22.64200	90.42598	18122
Chāndpur	23.22714	90.65433	203000
Burirchar	22.13991	90.20636	29542
Bhatara	23.80000	90.45000	324300
Bera	24.07821	89.63262	39604
Burhānuddin	22.49518	90.72391	45670
Ayla Patakata	22.21726	90.20959	19782
Ashuganj City	24.04016	91.01170	210356
Sātkania	22.07639	92.04955	52005
Cox’s Bāzār	21.43973	92.00955	253788
Khulna	22.80979	89.56439	1500689
Bhola	22.68759	90.64403	99079
Barishal	22.70497	90.37013	202242
Rangamati	22.64317	92.19186	106069
Jessore	23.16971	89.21371	243987
Brāhmanbāria	23.97464	91.11228	264326
Pābna	24.00644	89.23720	186781
Tangail	24.24984	89.91655	180144
Bogra	24.85098	89.37108	210000
Pīrgaaj	25.85587	88.35943	34606
Nawābganj	24.59025	88.27444	142361
Madaripur	23.17097	90.20935	84789
Sherpur	25.01881	90.01751	107419
Kishorganj	24.43944	90.78291	90690
Mānikganj	23.85768	90.00957	71698
Savar	23.84858	90.25002	286008
Hāthazāri	22.50515	91.81339	498179
Manikchari	22.83957	91.84128	24813
Bhāndāria	22.48898	90.06273	30219
Bibir Hat	22.68347	91.79058	89030
Saidpur	25.77769	88.89169	199422
Taluker Char Doani	22.14002	89.94137	24563
Natona	22.05128	90.03197	19705
Puthia	24.36537	88.83431	159406
Natore	24.41112	88.98673	369138
Srimangal	24.30652	91.72955	23332
Patuakhali	22.36833	90.34580	65000
Dhanmondi	23.74000	90.38500	54210
Pallabi	23.82500	90.37000	597574
Azimpur	23.72980	90.38540	96641
Paotana Hat	25.66473	89.50260	45911
Karnaphuli	22.69056	92.23472	203697
Bhanga	23.39194	89.98389	43202
Paltan	23.73625	90.41426	184492
Mirpur Model Thana	23.80931	90.36093	546503
Motijheel	23.72772	90.41919	202308
Zwijndrecht	51.21979	4.32664	18249
Zwevegem	50.81268	3.33848	23358
Zottegem	50.86955	3.81052	24434
Zonhoven	50.99064	5.36819	19922
Zolder	51.02455	5.30983	17289
